"school","schoolLabel","coffeeShop","coffeeShopLabel"
"http://linkedgeodata.org/triplify/way24016360","Oberschule Eversten","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27195898","Förderschule Kleiststraße","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way275565831","Kath. Kindergarten","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way280652157","Hundeschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way24016441","Gymnasium Eversten Oldenburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way222347766","Süderbergschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way148098497","Schule und Sportplatz","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way242959147","Volkshochschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way154324510","Comeniusschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way36776966","Grundschule Osterstraße","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way88327712","Grundschule Haarentor","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way24015473","Grundschule Staakenweg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27194035","Helene-Lange-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way23044537","Altes Gymnasium Oldenburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way26974725","Marion-Dönhoff-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27011008","Wiesenhof-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27299162","Gymnasium Liebfrauenschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27578103","Grundschule Rheinstraße","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way92896067","Grundschule Sevelten/Elsten","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way233584236","Wallschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way239288122","Grundschule am Schloßplatz","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way239288492","Grundschule Heiligengeisttor","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way31553497","Neues Gymnasium Wilhelmshaven","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way31891174","Verkehrsübungsplatz fur Kinder","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32460997","Grundschule Siebethsburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32461844","Realschule Freiherr-vom-Stein-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32462861","Förderschule Wasserturmschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32946371","Grundschule Petersfehn","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way234239302","Grundschule Leuchtenburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way36776702","Berufsbildende Schulen (BBS)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way37254840","Schulzentrum Arngaster Straße","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way266830334","Grundschule Wahnbek","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27131128","Berufsbildende Schulen Friedenstraße","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32351910","Grundschule Sengwarden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way28419053","Graf-Anton-Günther-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way100501845","BBS Technik","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way245973561","Oberschule Sande","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32072974","ehm. Grundschule Albrechtstraße - Außer Betrieb","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32072977","Grundschule Altengroden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32073158","ehm. Grundschule Ansgarischule - Geschlossen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32073308","Grundschule Hafenschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way222312710","Grundschule Rastede-Kleibrok","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way31722965","Grundschule Nadorst","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way317585403","Grundschule Ofen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32197528","Ganztagsgrundschule Rüstersiel","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way35824841","Lothar-Meyer-Gymnasium","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way37618455","Hauptschule und Realschule Obenstrohe","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way37618456","Grundschule Obenstrohe","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way376251979","Marion-Dönhoff-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way376251980","Marion-Dönhoff-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way376251981","Marion-Dönhoff-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way376251982","Marion-Dönhoff-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way376251983","Marion-Dönhoff-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way376251984","Marion-Dönhoff-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way376251985","Marion-Dönhoff-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way376251987","Marion-Dönhoff-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way376251988","Marion-Dönhoff-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way69589068","Katholische Grundschule Eversten","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way36917574","Grundschule Hooksiel","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way233301236","Paulus-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way245973555","Grundschule Sande","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way360334840","Volkshochschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way259609258","Grundschule Bürgeresch","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way26700537","Gymnasium Cäcilienschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32461178","Grundschule Voslapp","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way352786066","Grundschule Mühlenweg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way236229058","Grundschule Alexandersfeld","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way88891407","Landesbildungszentrum für Hörgeschädigte","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way24016474","Oldenburg-Kolleg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way89510440","Grundschule Donnerschwee","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32462712","Förderschule Herbartschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way47851824","Grundschule Donnerschwee","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way275176174","Grundschule Hahn-Lehmden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way269809940","Grundschule Feldbreite","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way140427716","Montessori Bildungshaus FreiRaum","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way35392268","Lothar-Meyer-Gymnasium","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way226383738","BBS-Wechloy","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way303224676","Grundschule Dietrichsfeld","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way36839006","KGS Rastede","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way325262130","Grundschule Bloherfelde","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way233301035","Grundschule Wechloy","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way229049908","BBS III","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way41120770","Hafenschule Varel","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way96882718","Grundschule FREIraum Oldenburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way24008121","BBS Haarentor","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way261422990","Grundschule Drielake","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way37082970","Volkshochschule (VHS)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way322956572","Grundschule Metjendorf","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way89505178","Grundschule Röwekamp","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32461455","Hauptschule Nogatstraße","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way114887005","Loges-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way146320831","Grundschule Ohmstede","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way228376471","BBS III, Standort Milchstraße","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way316861671","Grundschule Ofenerdiek","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way88222655","Volkshochschule Oldenburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way42226320","Oberschule Osternburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way237448230","Schulzentrum Ofenerdiek","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way26567220","Finkenburgschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way25686504","Grundschule Peterstraße","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way196700348","Grundschule Siedenburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way26974734","Marion-Dönhoff-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way268116862","Oberschule Jade","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way271711174","Paul-Maar-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way88963625","Johann-Comenius-Oberschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way92146972","Pingel-Anton-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way320179012","Grundschule Etzhorn","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way99369468","St.-Andreas-Grundschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way156325052","Katholische Grundschule Harlingerstraße","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way146645815","Jade Gymnasium","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way238564870","Schule am Bürgerbusch","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way221619806","Grundschule Osternburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way112715124","Grundschule Bokeloh","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way208407343","Grundschule Albert-Schweitzer-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way321831122","Grundschule Lauenhagen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way5079930","Realschule am Berg Marklohe","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way229383659","Integrierte Gesamtschule Schaumburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way28584281","Gebäude der IGS Schaumburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way230250100","Grundschule am Stadtturm","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way151901666","Kreisberufsschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way97147391","Realschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way31061262","Hölty-Gymnasium","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way148345064","Städtisches Gymnasium Porta Westfalica","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way222626363","Grundschule am Sonnenbrink","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way202544170","Albert-Schweitzer-Schule (Nordertorstriftweg)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way151901665","Hans-Christian-Andersen-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way208407344","Grundschule Albert-Schweitzer-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way192325921","Ratsgymnasium Stadthagen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way148004038","Grundschule Hausberge","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way28584286","Schule am Schloßpark","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way259275854","Oberschule Bückeburg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way208407342","Grundschule Albert-Schweitzer-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way222813775","Schule am Bürgerwald","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way230762745","Magister-Nothold-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way151901671","Wilhelm-Busch-Gymnasium","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way149407390","Musikschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way48788357","Grundschule Leteln-Dankersen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way354372622","Leintorschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way14945754","Marion-Dönhoff-Gymnasium","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way40988489","Grundschule Bierpohlschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way36269489","Besselgymnasium","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way93648787","Schule Rodenbeck","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way40893715","Städtisches Gymnasium Petershagen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way48794850","Primus Schule Minden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way41153419","Grundschule Minderheide","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way48788187","Grundschule am Wiehen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way217552756","CJD Schule Schlaffhorst-Andersen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way34174056","Käthe-Kollwitz-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way25157714","Hauptschule Minden-Süd","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way48788288","Primus Schule Minden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way40933285","Grundschule Domschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way325286745","Grundschule Eldagsen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way48795749","Freie Evangelische Schule Minden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way41057358","Kuhlenkamp Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way48792187","Freiherr-von-Vincke-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way39381502","Hauptschule Petershagen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way25277328","Gesamtschule Porta-Westfalica","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way36269490","Ratsgymnasium","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way323190794","Förderschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way123085810","Oberschule Uchte","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way51325870","Gymnasium Stolzenau","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way50847855","Grundschule Hagen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way244608557","Neues Schulzentrum Lahde","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way140488421","Grundschule Lahde","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way35999266","Weser-Kolleg Minden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way140488426","Schulzentrum Lahde","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way129338596","Grundschule Holzhausen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way53377402","Schulhof","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way51931471","Grundschule Hagen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way123085816","Grundschule Uchte","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way323190795","Grundschule ""Regenbogenschule Stolzenau""","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way51325868","Schloss-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way46139532","Alte Grundschule Meißen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way40933671","Hauptschule Todtenhausen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way151769989","Grundschule Neuenknick","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way40882160","Kindergarten","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way163140400","Sankt-Laurentius-Schule Liebenau (Hauptschule)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way141519122","Musikschule Döhren","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way52329565","Krankenpfleger Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way48788764","Grundschule Leteln","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way40893149","Grundschule Petershagen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way228300159","Grundschule Borstel","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way358477655","Nordertorschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way143737274","Haupt- und Realschule (HRS Loccum)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way193837370","Grundschule Lemke","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way32443358","Gymnasium Adolfinum","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way59547459","Birkenkampschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27082055","Grundschule Mardorf am Steinhuder Meer","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way202521542","Grundschule am Bach","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way355525491","Grundschule Mellinghausen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way14939537","Realschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way315809357","Grundschule Heeßen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way69613927","Friedrich-Ebert-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way337208031","Kleines Gymnasium Bad Nenndorf","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way199012755","Oberschule Steimbke","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way31061263","Hölty Gymnasium Oberstufe","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way56228265","Carl-Prüter-Schule (Oberschule Sulingen)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way224999470","Schulzentrum Helpsen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way167488759","Lindenschule Sulingen (Förderschule)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way200047428","Grundschule Steimbke","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way30490233","Scharnhorstschule Haupt- und Realschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way25157772","Hohenstaufenschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way29420263","Schule am Winterbach","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way158416110","Michael-Ende-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way40858425","Kita ""Arche Noah""","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way48788425","Grundschule Eine-Welt-Schule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way41154486","Grundschule Stemmer","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way7733237","Gymnasium Bad Nenndorf","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way61215227","Volkshochschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way89337650","Grundschule Eilvese","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way48796368","Sonderschule Wichernschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way41154475","Grundschule Kutenhausen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way158416111","Schule am Ahnsförth","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way24700579","Mosaik-Schule Minden","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way51449040","Grundschule Ahle","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way49680168","Städtisches Gymnasium Löhne","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way87927083","Grundschule Wulferdingsen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way42449563","Grundschule Mennighüffen-Ost","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way152856516","Grundschule Aschen","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way146393294","Grundschule Blasheim","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way194416131","Grundschule Südlengern","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way139433470","Grundschule Wasserstraße","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way152856530","Realschule Diepholz","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way49676687","städtisches Gymnasium Löhne","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way322042148","Albert-Schweitzer-Schule (Friedrichstraße)","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way165714632","Leo-Sympher-Berufskolleg","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way86069564","Städt. Realschule","http://linkedgeodata.org/triplify/way343243979","Arko"
"http://linkedgeodata.org/triplify/way27774667","Grundschule Holsen","http://linkedgeodata.org/triplify/way343243979","Arko"
